LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,ParameterList
94,12-18,19:49:14.041,1795,1807,E,NetdConnector,NDC Command {12732 firewall disable_chain dozable} took too long (1073ms),d131a918,NDC Command {<*> firewall disable_chain dozable} took too long (1073ms),['12732']
95,12-17,23:07:25.639,2852,2852,I,HwPhoneStatusBar,updateNotificationShade,06327cf8,updateNotificationShade,[]
96,12-17,21:53:17.654,3608,3608,I,InCall  ,InCallActivity - onResume()...,bcb1d4f1,InCallActivity - <*>,['onResume()...']
97,12-18,07:34:13.886,1795,3121,I,AlarmManager,remove(PendingIntent{1f82ab3: PendingIntentRecord{ccb123b com.android.phone broadcastIntent}}) changed bounds; rebatching,9ad0125d,remove(PendingIntent{<*>: PendingIntentRecord{<*> <*> <*> changed bounds; rebatching,"['1f82ab3', 'ccb123b', 'com.android.phone broadcastIntent}})']"
98,12-18,14:14:31.690,7480,7480,D,HwIntelligent3_BitmapUtil,bmp is null : false,b9fd97bc,bmp is null : false,[]
99,12-18,14:12:40.909,1046,1125,D,audio_hw_primary,check_usecases_codec_backend:becf: check_usecases num.of Usecases to switch 0,c630935a,check_usecases_codec_backend:<*>: check_usecases num.of Usecases to switch <*>,"['becf', '0']"
100,12-18,00:01:00.214,3782,13952,V,AudioManager,isMusicActive...,a6b9ef39,isMusicActive...,[]
101,12-18,17:44:36.280,1795,1805,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x1,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x1', '0x0', '33', '1', '0', '0']"
102,12-18,15:38:18.270,10334,10334,D,wpa_supplicant,CTRL-DEBUG: global_ctrl_sock-sendto: sock=16 sndbuf=229376 outq=0 send_len=48,0e6678d6,CTRL-DEBUG: <*> sock=<*> sndbuf=<*> outq=<*> send_len=<*>,"['global_ctrl_sock-sendto:', '16', '229376', '0', '48']"
103,12-18,15:32:40.099,606,2379,E,libteec ,receive data len = 128,c7d11cb0,<*> <*> <*> = <*>,"['receive', 'data len', '128']"
104,12-17,20:14:32.063,633,31868,I,SDK     ,<2016-12-17 20:14:32> [NOTICE] SDK: UE-SeC 2016-12-17 20:14:32:63 Level[NOTICE] magic[3365677344 8933]:Set local private port is:[45140],1e8a3d16,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 20', '14:32', '', '2016-12-17 20', '14', '32:63', '3365677344', '8933]:Set', 'local private port is:[45140]']"
105,12-18,01:56:22.521,3168,3307,E,CHR_ProtocolLogManager,Unable to get wifi info  or wifi is not open!!!,db769a5d,Unable to get wifi info  or wifi is not open!!!,[]
106,12-18,14:10:52.050,5994,5994,D,wpa_supplicant,50:bd:5f:6c:7d:7e freq=2412 qual=0 noise=-89~ level=-89 snr=0 flags=0xb age=0 est=6500,f6f27585,<*> freq=<*> qual=<*> noise=-<*>~ level=-<*> snr=<*> flags=<*> age=<*> est=<*>,"['50:bd:5f:6c:7d:7e', '2412', '0', '89', '89', '0', '0xb', '0', '6500']"
107,12-18,14:12:12.830,5157,5157,W,cr_BindingManager,Cannot call determinedVisibility() - never saw a connection for the pid: 5157,7c5af11b,Cannot call determinedVisibility() - never saw a connection for the pid: <*>,['5157']
108,12-18,14:07:29.419,3218,3218,D,HwChrManagerImpl,onReceive: action=android.net.conn.CONNECTIVITY_CHANGE,154324e4,onReceive: action=<*>,['android.net.conn.CONNECTIVITY_CHANGE']
109,12-18,13:53:07.582,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
110,12-18,14:10:45.920,2852,2852,I,StackScrollAlgorithm,"state.clipTopAmount:28, i:0",ab5ae1b3,"state.clipTopAmount:<*>, i:<*>","['28', '0']"
111,12-18,08:13:42.550,1795,2323,E,UsbDeviceManager,at java.io.FileInputStream.<init>(FileInputStream.java:146),d7497a9b,at <*>,['java.io.FileInputStream.<init>(FileInputStream.java:146)']
112,12-18,07:38:38.340,1795,11746,I,AlarmManager,remove(PendingIntent{4c3410a: PendingIntentRecord{ccb123b com.android.phone broadcastIntent}}) changed bounds; rebatching,9ad0125d,remove(PendingIntent{<*>: PendingIntentRecord{<*> <*> <*> changed bounds; rebatching,"['4c3410a', 'ccb123b', 'com.android.phone broadcastIntent}})']"
113,12-18,19:52:44.142,3180,3578,I,ash     ,"Application com.huawei.espacev2 is im app and connected ok, delay to H!",a36d9040,"Application <*> is im app and connected ok, delay to H!",['com.huawei.espacev2']
114,12-18,17:41:49.277,2852,2852,I,HwSignalClusterView,"apply hwPhoneState.mSubId:0 anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",9361d325,"apply hwPhoneState.mSubId:<*> anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",['0']
115,12-17,23:29:29.606,1795,2750,D,HW_DISPLAY_EFFECT,"presently, hw_update_color_temp_for_rg_led interface not achieved.",d4b8d889,"presently, hw_update_color_temp_for_rg_led interface not achieved.",[]
116,12-18,08:02:47.272,1795,2666,D,NetdConnector,SND -> {12100 bandwidth setglobalalert 2097152},3a53e72e,SND -> {<*> bandwidth setglobalalert <*>},"['12100', '2097152']"
117,12-17,21:32:17.144,1795,1795,D,CountryDetector,isValidCountryIso: CN,77fde11c,isValidCountryIso: CN,[]
118,12-17,22:30:38.829,2852,2852,D,ReporterUtil,e id:361 type:{expanded:false},883931c7,e id:<*> <*>,['361 type:{expanded:false}']
119,12-17,19:57:15.494,32607,32607,W,ContextImpl,Calling a method in the system process without a qualified user: android.app.ContextImpl.startService:1527 android.content.ContextWrapper.startService:613 android.content.ContextWrapper.startService:613 com.huawei.betaclub.receiver.RouteSystemReceiver.onReceive:17 android.app.ActivityThread.handleReceiver:3177,6f9804e7,Calling a method in the system process without a qualified user: <*>:<*> <*>:<*> <*> <*> <*>:<*>,"['android.app.ContextImpl.startService:1527', 'android.content.ContextWrapper.startService:613', 'android.content.ContextWrapper.startService:613', 'com.huawei.betaclub.receiver.RouteSystemReceiver.onReceive:17 android.app.ActivityThread.handleReceiver:3177']"
120,12-17,21:34:18.403,5224,5283,I,Step_DataCache,20002302|getTodayTotalSteps 8113,dede275d,<*> <*>,['20002302|getTodayTotalSteps 8113']
121,12-18,14:11:31.162,1795,2671,D,WifiStateMachine,ConnectedState !CMD_UPDATE_WIFIPRO_CONFIGURATIONS uid=1000  rt=139810288/510029889 1 0,1e27846c,ConnectedState !CMD_UPDATE_WIFIPRO_CONFIGURATIONS uid=<*>  rt=<*><*> <*> <*>,"['1000', '139810288/510029889', '1 0']"
122,12-17,21:54:59.953,1795,2665,D,NetdConnector,RCV <- {200 11866 Tethering stats list completed},2a838e25,RCV <- {<*> <*> Tethering stats list completed},"['<-', '{200 11866']"
123,12-17,21:26:55.651,1795,2750,D,PowerManagerService,Setting HAL auto-suspend mode to true,2c0886d0,Setting HAL <*> mode to <*>,"['auto-suspend', 'true']"
124,12-17,23:24:04.420,633,11304,I,SDK     ,<2016-12-17 23:24:04> [NOTICE] SDK: UE-SeC 2016-12-17 23:24:4:420 Level[NOTICE] magic[2322426144 1382]:sdkmdm: enable,d7273d40,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*>,"['', '<2016-12-17 23', '24:04', '[NOTICE]', '', '2016-12-17 23', '24', '4:420 Level[NOTICE]', '2322426144', '1382]:sdkmdm: enable']"
125,12-18,08:17:07.748,2852,2852,I,HwSignalClusterView,setMobileDataIndicatorsHuawei subId:0 visible:true strengthIcon:2130839311 typeIcon:2130839197 contentDescription:手机信号满格。 typeContentDescription:LTE isTypeIconWide:true showActivity:true activityIn:false activityOut:false isRoaming:false,a28d7e50,setMobileDataIndicatorsHuawei subId:<*> visible:true strengthIcon:<*> typeIcon:<*> <*> <*> isTypeIconWide:true <*> <*> <*> isRoaming:false,"['0', '2130839311', '2130839197', 'contentDescription:手机信号满格。 typeContentDescription:LTE', 'showActivity:true', 'activityIn:false activityOut:false']"
126,12-17,21:26:08.712,3168,3168,I,CHR_ChrVolte,message EVENT_GET_MODEM_INFO_DONE: fault id = 3,bba78f6d,<*> <*> <*> id = <*>,"['message', 'EVENT_GET_MODEM_INFO_DONE: fault', '3']"
127,12-18,09:06:01.921,1795,1795,V,HwBroadcastQueue,trim and enqueue background Parallel:(3) Ordered:(1)(BroadcastRecord{d08cda7 u0 com.huawei.espace.pushcheck}),d54d413e,trim and enqueue background Parallel:(<*>) Ordered:(<*>)(BroadcastRecord{<*> <*> <*>}),"['3', '1', 'd08cda7', 'u0 com.huawei.espace.pushcheck']"
128,12-17,20:59:48.937,24266,24312,I,DEVICE_MD5_QYID,org.qiyi.android.corejar.utils.DeviceUtils.getQyIdV2()<-1> : getQyIdV2:from memory...,971fcf96,<*>()<-<*>> : <*> <*>,"['org.qiyi.android.corejar.utils.DeviceUtils.getQyIdV2', '<-1>', 'getQyIdV2:from memory...']"
129,12-18,07:53:03.466,633,31870,I,SDK     ,<2016-12-18 07:53:03> [WARN] SDK: UE-SeC 2016-12-18 7:53:3:466 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[9] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-18 07', '53:03', '[WARN]', '', '2016-12-18 7', '53', '3:466 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[9] from the Socket-table Failed!']"
130,12-17,19:45:27.765,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
131,12-18,19:01:12.069,1795,2323,E,UsbDeviceManager,java.io.FileNotFoundException: sys/class/hw_power/charger/charge_data/water_intrused (No such file or directory),e0a9ed1c,<*>: sys<*> (No such file or directory),"['java.io.FileNotFoundException', '/class/hw_power/charger/charge_data/water_intrused']"
132,12-17,19:31:55.864,2852,2852,I,NotificationContentView,transferRemoteInputFocus: 0,dede275d,<*> <*>,['transferRemoteInputFocus: 0']
133,12-17,20:23:08.521,2852,2852,I,HwSignalClusterView,getOrInflateState subId:0,412cb58c,getOrInflateState subId:<*>,['0']
134,12-17,20:45:14.026,24266,24266,D,seekbar ,org.iqiyi.video.ui.ci.onProgressChanged()<-1> : 当前进度：1777742 缓冲大小:990530 缓冲进度：2768272,4356c629,<*>()<-<*>> : <*> <*> <*>,"['org.iqiyi.video.ui.ci.onProgressChanged', '<-1>', '当前进度：1777742', '缓冲大小:990530 缓冲进度：2768272']"
135,12-17,21:12:08.560,1795,1819,I,SendBroadcastPermission,"action:android.net.conn.DATA_ACTIVITY_CHANGE, mPermissionType:0",6b0b29a4,<*> mPermissionType:<*>,"['action:android.net.conn.DATA_ACTIVITY_CHANGE,', '0']"
136,12-17,21:52:15.467,1046,1467,D,audio_hw_spkr_prot,audio_extn_fbsp_set_parameters: Speaker protection disabled,92666e0a,audio_extn_fbsp_set_parameters: Speaker protection disabled,[]
137,12-18,19:06:04.043,24170,24170,E,AppLogApi/CrashHandler,CrashHandler init,2f4d232c,CrashHandler init,[]
138,12-17,22:37:36.721,633,31870,I,SDK     ,<2016-12-17 22:37:36> [WARN] SDK: UE-SeC 2016-12-17 22:37:36:721 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[119] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 22', '37:36', '[WARN]', '', '2016-12-17 22', '37', '36:721 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[119] from the Socket-table Failed!']"
139,12-18,09:17:42.404,1795,2778,I,ActivityManager,moveTaskToBack: TaskRecord{926b055 #383 A=com.tencent.mm U=0 StackId=1 sz=1},d8827dd5,moveTaskToBack: TaskRecord{<*> #<*> A=<*> U=<*> StackId=<*> sz=<*>},"['926b055', '383', 'com.tencent.mm', '0', '1', '1']"
140,12-18,07:35:55.265,1795,2748,D,HwAmbientLuxFilterAlgo,earliestValidTime + POWER_ON_DARKENING_LIGHT_DEBOUNCE,20dde6b6,earliestValidTime + <*>,['POWER_ON_DARKENING_LIGHT_DEBOUNCE']
141,12-17,22:32:51.282,2852,3556,I,NetworkController.MobileSignalController(0),onDataActivity: direction=4,2561f5e6,onDataActivity: direction=<*>,['4']
142,12-18,17:41:03.867,3858,4126,I,amsnl   ,"t:false, fl: false, p: 2147483647000, ce: true, we: false",bc2fb95a,"t:false, fl: false, p: <*>, ce: true, we: <*>","['2147483647000', 'false']"
143,12-17,21:13:00.274,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
144,12-18,08:59:58.026,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
145,12-17,22:07:58.042,1795,1825,I,PowerManager_screenOn,KeyguardServiceDelegate  onScreenTurnedOn(showListener = com.android.server.policy.PhoneWindowManager$3@bf53b21),6d01af69,KeyguardServiceDelegate  onScreenTurnedOn(showListener = <*>$<*>@<*>),"['com.android.server.policy.PhoneWindowManager$3', 'bf53b21']"
146,12-18,18:27:10.474,2852,2852,D,BarTransitions.HwNavigationBarView,applyModeBackground oldMode=MODE_TRANSPARENT newMode=MODE_TRANSLUCENT animate=false,e226c199,applyModeBackground <*> <*> animate=false,['oldMode=MODE_TRANSPARENT newMode=MODE_TRANSLUCENT']
147,12-17,23:07:32.778,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
148,12-18,08:10:45.607,3180,3332,I,ScenarioAction,new ScenarioAction sPoolSize: 0,23e91dde,new ScenarioAction sPoolSize: <*>,['0']
149,12-17,20:59:48.636,24266,24266,I,QiYiData,QiYiStatistics | e = 868404020067521,c7d11cb0,<*> <*> <*> = <*>,"['QiYiStatistics', '| e', '868404020067521']"
150,12-18,14:35:36.615,5224,5283,I,Step_ExtendStepDataManager,20002302|before compensate: cache step_9628,214ee144,<*> compensate: cache <*>,"['20002302|before', 'step_9628']"
151,12-18,09:36:02.206,633,30468,I,SDK     ,<2016-12-18 09:36:02> [NOTICE] SDK: UE-SeC 2016-12-18 9:36:2:206 Level[NOTICE] magic[2190010656 2589]:ReadSdkGroupItem: no Item[w00290667_descriptionOf] in group uShare=0,c94847fb,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-18 09', '36:02', '[NOTICE]', '', '2016-12-18 9', '36', '2:206 Level[NOTICE]', '2190010656', '2589]:ReadSdkGroupItem:', 'no', 'Item[w00290667_descriptionOf] in group uShare=0']"
152,12-17,21:26:44.110,1795,2323,E,UsbDeviceManager,at java.io.FileInputStream.<init>(FileInputStream.java:146),d7497a9b,at <*>,['java.io.FileInputStream.<init>(FileInputStream.java:146)']
153,12-17,22:26:00.053,3879,3879,I,HwLauncher,Model  onReceive user=UserHandle{0},9aeab320,Model  onReceive user=UserHandle{<*>},['0']
154,12-18,14:10:41.977,5157,5157,I,chromium,"[INFO:CONSOLE(1)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (1)",e33b2d0c,"[INFO:CONSOLE(<*>)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (<*>)","['1', '1']"
155,12-17,23:11:30.760,633,692,I,eSpaceService,pool-1-thread-1{4483} BaseBroadcast.sendBroadcast(BaseBroadcast.java:131) no receiver for action#com.huawei.espace.service.setstatus,f9a6bb09,pool<*>-thread<*>{<*>} BaseBroadcast.sendBroadcast(BaseBroadcast.java:<*>) no receiver for action#<*>,"['-1', '-1{4483', '131', 'com.huawei.espace.service.setstatus']"
156,12-18,17:40:10.689,1795,1795,I,NotificationManager,"cancelNotification,index:-1",31252fc1,"cancelNotification,index:-<*>",['1']
157,12-18,14:08:18.266,1795,1809,I,MultiTaskManagerService,"onForegroundActivitiesChanged pid = 3879, uid = 10061",c285a0cd,"<*> <*> = <*>, <*> = <*>","['onForegroundActivitiesChanged pid', '3879', 'uid', '10061']"
158,12-18,15:03:50.785,3879,3879,I,HwLauncher,Model  onReceive intent=Intent { act=android.intent.action.TIME_TICK flg=0x50000014 (has extras) },11e518d0,<*> <*> <*> { act=<*> flg=<*> (has extras) },"['Model', ' onReceive intent=Intent', 'android.intent.action.TIME_TICK', '0x50000014']"
159,12-18,17:36:27.699,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
160,12-17,22:29:46.505,2852,2852,E,KeyguardUpdateMonitor,isSimPinSecure mSimDatas is null or empty,6ed37c98,isSimPinSecure mSimDatas is null or empty,[]
161,12-17,20:22:31.365,1795,2381,D,libfingersense_wrapper,fingersense_touch_up() finished,97fdd2c8,<*> finished,['fingersense_touch_up()']
162,12-17,22:13:03.109,3218,3218,E,QtiImsExtUtils,isCarrierConfigEnabled bundle is null,b917e947,<*> <*> is null,['isCarrierConfigEnabled bundle']
163,12-17,19:57:05.406,5215,5215,D,wpa_supplicant,wlan0: Control interface command 'PKTCNT_POLL',333b6e01,wlan0: Control interface command <*>,"[""'PKTCNT_POLL'""]"
164,12-18,19:53:19.965,1795,1795,V,NotificationService,disableEffects=null canInterrupt=false once update: false,f96ce7bc,disableEffects=null canInterrupt=false once update: false,[]
165,12-18,16:01:41.310,612,612,I,SDM     ,"DisplayBase::SetDisplayState: Set state = 0, display 0",7ac49e6d,"DisplayBase::SetDisplayState: Set state = <*>, display <*>","['0', '0']"
166,12-17,23:09:44.166,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
167,12-17,21:48:20.411,3218,13125,D,PhoneInterfaceManager,[PhoneIntfMgr] getDataEnabled: subId=0 retVal=true,23051d9f,[PhoneIntfMgr] getDataEnabled: subId=<*> <*>,['0 retVal=true']
168,12-18,17:33:00.932,15970,15986,E,SQLiteDatabase,at android.os.HandlerThread.run(HandlerThread.java:61),d7497a9b,at <*>,['android.os.HandlerThread.run(HandlerThread.java:61)']
169,12-18,09:01:02.782,2852,2852,D,StepCounterView,onStepCounterChange stepsNum:1236,9b50b930,onStepCounterChange stepsNum:<*>,['1236']
170,12-18,15:33:19.433,10334,10334,D,wpa_supplicant,CTRL-DEBUG: ctrl_sock-sendmsg: sock=16 sndbuf=229376 outq=0 send_len=33,0e6678d6,CTRL-DEBUG: <*> sock=<*> sndbuf=<*> outq=<*> send_len=<*>,"['ctrl_sock-sendmsg:', '16', '229376', '0', '33']"
171,12-17,22:37:36.665,2852,3556,I,NetworkController.MobileSignalController(0),onDataActivity: direction=4,2561f5e6,onDataActivity: direction=<*>,['4']
172,12-18,10:39:37.568,2883,3125,I,HwSystemManager,StartupResidentService:InnerHandler Message:7,bd65475c,StartupResidentService:InnerHandler Message:<*>,['7']
173,12-17,21:22:40.406,24802,24802,I,nativeProcess,"iqiyi message: ==== isProcesssExist: stat=0, errno=13",6b36b124,"iqiyi message: ==== isProcesssExist: stat=<*>, errno=<*>","['0', '13']"
174,12-18,10:45:56.749,1795,1795,D,HuaweiWifiWatchdogStateMachine,"not in link monitoring mode, ignore TCP result .",e4b9b611,"not in link monitoring mode, ignore TCP result .",[]
175,12-17,23:24:03.441,1795,1795,D,HwConnectivityService,CtrlSocket receive screen on intent!,9c82eca3,CtrlSocket receive screen on intent!,[]
176,12-18,07:29:23.395,3879,3879,I,HwLauncher,DynamicUpdater call updateFolder,b99a4ec2,DynamicUpdater call updateFolder,[]
177,12-18,18:08:00.055,2852,2852,I,TrafficPanelManager,hideTraffic,974222b2,hideTraffic,[]
178,12-17,20:23:24.173,3626,3754,I,LogDatabase,"clearLog2 , restrainFileNum = 128",c7d11cb0,<*> <*> <*> = <*>,"['clearLog2', ', restrainFileNum', '128']"
179,12-17,20:35:46.678,2852,2852,I,HwSignalClusterView,getOrInflateState subId:0,412cb58c,getOrInflateState subId:<*>,['0']
180,12-18,12:08:12.449,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
181,12-18,10:44:41.581,1795,11747,D,PowerManagerService,"acquire lock=84395259, flags=0x1, tag=""WakerLock:49171226"", name=com.tencent.mm, ws=null, uid=10105, pid=23480",c68fa020,"acquire lock=<*>, flags=<*>, <*> <*> <*> uid=<*>, pid=<*>","['84395259', '0x1', 'tag=""WakerLock:49171226"",', 'name=com.tencent.mm, ws=null,', '10105', '23480']"
182,12-18,19:50:44.019,2852,2852,D,HwCustMobileSignalControllerImpl,"sub =0,strMccMnc =null,hashMccMnc =[],strPlmn =hw_show_4_5G_for_mcc",a20cc1e2,"sub =<*>,strMccMnc =null,hashMccMnc =[],strPlmn <*>","['0', '=hw_show_4_5G_for_mcc']"
183,12-18,11:11:06.912,633,31870,I,SDK     ,<2016-12-18 11:11:06> [WARN] SDK: UE-SeC 2016-12-18 11:11:6:912 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[250] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-18 11', '11:06', '[WARN]', '', '2016-12-18 11', '11', '6:912 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[250] from the Socket-table Failed!']"
184,12-17,19:31:56.428,2852,2852,I,QSContainer,updateQsState:false,836b1060,updateQsState:false,[]
185,12-18,19:49:53.473,606,2379,E,libteec ,receive data len = 192,c7d11cb0,<*> <*> <*> = <*>,"['receive', 'data len', '192']"
186,12-18,08:16:52.101,2852,2852,I,HwSignalClusterView,setMobileDataIndicatorsHuawei subId:0 visible:true strengthIcon:2130839311 typeIcon:2130839195 contentDescription:手机信号满格。 typeContentDescription:4G isTypeIconWide:true showActivity:true activityIn:false activityOut:false isRoaming:false,a28d7e50,setMobileDataIndicatorsHuawei subId:<*> visible:true strengthIcon:<*> typeIcon:<*> <*> <*> isTypeIconWide:true <*> <*> <*> isRoaming:false,"['0', '2130839311', '2130839195', 'contentDescription:手机信号满格。 typeContentDescription:4G', 'showActivity:true', 'activityIn:false activityOut:false']"
