LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,ParameterList
93,12-17,23:21:36.141,1795,2748,D,lux trace:,"[17.0/131180863, 18.0/131181217, 17.0/131184445]",4c420d7a,"[<*>.<*><*>, <*>.<*><*>, <*>.<*><*>]","['', '17.0/131180863', '', '18.0/131181217', '', '17.0/131184445']"
94,12-18,14:36:48.893,1795,15988,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x1,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x1', '0x0', '33', '1', '0', '0']"
95,12-17,22:13:13.096,31949,31967,I,PushService,main{1} PushService.onStartCommand(PushService.java:87) Push Service Start by  userEvent,96174e4e,main{<*>} PushService.onStartCommand(PushService.java:<*>) Push Service Start by <*>,"['1', '87', ' userEvent']"
96,12-18,14:13:51.073,1795,1808,V,HwBroadcastQueue,trim and enqueue background Parallel:(4) Ordered:(0)(BroadcastRecord{51f5167 u-1 android.net.wifi.RSSI_CHANGED}),38363343,trim and enqueue <*> Parallel:(<*>) Ordered:(<*>)(BroadcastRecord{<*> <*> <*>}),"['background', '4', '0', '51f5167', 'u-1 android.net.wifi.RSSI_CHANGED']"
97,12-17,23:17:30.836,1795,2709,I,ActivityManager_service,"retrieveServiceLocked, callerApp: ProcessRecord{34bf34f 0:system/1000}, flags: 10000400",a3af36d4,"retrieveServiceLocked, callerApp: ProcessRecord{<*> <*> flags: <*>","['34bf34f 0:system/1000},', '10000400']"
98,12-17,21:04:31.866,3858,4126,I,amsnl   ,"c: true, w: false, t: false, l: false",0dac4754,"c: true, w: <*> t: false, l: false","['false,']"
99,12-18,00:24:25.223,1046,1125,V,audio_hw_primary,audio_is_true_native_stream_active:napb: not in true mode or non hdphones device,b88df35d,audio_is_true_native_stream_active:napb: not in true mode or non hdphones device,[]
100,12-18,08:11:48.563,2852,3556,I,HwMobileSignalController,"mExtDataOld:ExtData [mMasterNetWorkType=3, mSlaveNetWorkType=0, mMasterNetWorkLevel=5, mSlaveNetWorkLevel=-1, mDataState=2, mDataActivity=3, mDataNetType=13] mExtData:ExtData [mMasterNetWorkType=3, mSlaveNetWorkType=0, mMasterNetWorkLevel=5, mSlaveNetWorkLevel=-1, mDataState=2, mDataActivity=0, mDataNetType=13]",c4ed84c7,"mExtDataOld:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>] mExtData:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>]","['3', '0', '5', '1', '2', '3', '13', '3', '0', '5', '1', '2', '0', '13']"
101,12-17,20:24:21.853,816,1562,W,SocketListener,"sending broadcast to Pid = 1795, Uid = 1000",63b7eff9,"<*> <*> <*> <*> = <*>, <*> = <*>","['sending', 'broadcast to Pid', '1795', 'Uid', '1000']"
102,12-17,23:17:30.404,1795,16499,D,PowerManagerService,"ready=false,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=true,mode=true,manual=33,auto=-1,adj=0.0userId=0",96737926,"ready=false,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=true,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['3', '1', '0x1', '0x1', '33', '1', '0', '0']"
103,12-18,00:00:53.558,633,692,I,ECS     ,Thread-2102{6806} TcpClient.disconnect_i(TcpClient.java:202) ==================== TCP CLIENT DISCONNECT ====================,fe443a49,<*> TcpClient.disconnect_i(TcpClient.java:<*>) ==================== TCP CLIENT DISCONNECT ====================,"['Thread-2102{6806}', '202']"
104,12-18,07:58:59.433,633,31870,I,SDK     ,<2016-12-18 07:58:59> [WARN] SDK: UE-SeC 2016-12-18 7:58:59:433 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[196] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-18 07', '58:59', '[WARN]', '', '2016-12-18 7', '58', '59:433 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[196] from the Socket-table Failed!']"
105,12-18,17:38:22.750,1795,2381,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['3', '1', '0x1', '0x1', '33', '1', '0', '0']"
106,12-17,23:20:58.235,1046,1125,D,msm8916_platform,platform_can_split_snd_device: snd_device(2) num devices(0) new_snd_devices(0),61f81244,platform_can_split_snd_device: snd_device(<*>) num devices(<*>) new_snd_devices(<*>),"['2', '0', '0']"
107,12-17,21:52:14.845,1795,1825,D,DisplayPowerController,"Animating brightness: target=0, rate=0",1b7a0525,"Animating brightness: target=<*>, rate=<*>","['0', '0']"
108,12-17,23:25:19.069,2852,2852,D,DateTimeView,Change to single clock mode!,fc314fdb,Change to single clock mode!,[]
109,12-17,23:25:34.735,2852,2852,D,MagazineDetailView,resetPagerState,6c3aaf35,resetPagerState,[]
110,12-18,08:18:04.652,2852,2852,I,BarTransitions.HwNavigationBarView,"transitionTo: mode=MODE_OPAQUE, animate=false",84db6a37,transitionTo: <*> animate=false,"['mode=MODE_OPAQUE,']"
111,12-17,20:11:46.742,633,31870,I,SDK     ,<2016-12-17 20:11:46> [WARN] SDK: UE-SeC 2016-12-17 20:11:46:742 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[191] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 20', '11:46', '[WARN]', '', '2016-12-17 20', '11', '46:742 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[191] from the Socket-table Failed!']"
112,12-18,09:40:15.307,2852,2852,I,PhoneStatusBar,updateNotificationShade,06327cf8,updateNotificationShade,[]
113,12-18,14:12:23.091,3879,3879,E,HW-JPEG-DEC,[HME_JPEG_DEC_Delete](3298): HME_JPEG_DEC_Delete: decoder_ctx=null,d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,['3298']
114,12-18,14:21:59.931,1795,1808,I,ActivityManager_broadcast,"dispatch ordered broadcast [background] BroadcastRecord{f70344b u0 android.intent.action.LTE_CA_STATE}, has 1 receivers",65d64fd5,dispatch ordered broadcast <*> BroadcastRecord{<*> <*> <*> has <*> receivers,"['[background]', 'f70344b', 'u0 android.intent.action.LTE_CA_STATE},', '1']"
115,12-18,10:39:38.447,1795,15982,D,HwConnectivityService,CtrlSocket processCtrlSocket pid = 7194 cmd = 1 param = 55 ret = 0,0dec0f0c,CtrlSocket processCtrlSocket pid = <*> cmd = <*> param = <*> ret = <*>,"['7194', '1', '55', '0']"
116,12-17,22:49:57.965,633,31868,I,SDK     ,"<2016-12-17 22:49:57> [NOTICE] SDK: UE-SeC 2016-12-17 22:49:57:965 Level[NOTICE] magic[3365677344 747]:When reconnect, the max packet size for UDPS tunnel is 1368.",40b2c2e9,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 22', '49:57', '', '2016-12-17 22', '49', '57:965', '3365677344', '747]:When', 'reconnect,', 'the', 'max', 'packet size for UDPS tunnel is 1368.']"
117,12-18,14:14:09.210,1795,3884,I,NotificationManager,Show pkg=com.sankuai.meituanhd callback=android.app.ITransientNotification$Stub$Proxy@87993e6,62e1554f,Show pkg=<*> callback=<*>$Stub$Proxy@<*>,"['com.sankuai.meituanhd', 'android.app.ITransientNotification', '87993e6']"
118,12-17,23:30:13.252,1795,2381,D,libfingersense_wrapper,Calling fingersense_classify_touch(),370498a7,Calling <*>,['fingersense_classify_touch()']
119,12-18,09:47:40.452,3168,3168,I,CHR_ChrDataServiceTracker,handleLteCaStatusChange,642a9679,handleLteCaStatusChange,[]
120,12-18,08:10:22.332,1795,6985,D,PowerManagerService,"acquire lock=104755983, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=3218",c68fa020,"acquire lock=<*>, flags=<*>, <*> <*> <*> uid=<*>, pid=<*>","['104755983', '0x1', 'tag=""RILJ_ACK_WL"",', 'name=com.android.phone, ws=null,', '1001', '3218']"
121,12-18,19:26:36.346,2852,2852,D,HwCustMobileSignalControllerImpl,"sub =0,strMccMnc =null,hashMccMnc =[],strPlmn =hw_show_4g",a20cc1e2,"sub =<*>,strMccMnc =null,hashMccMnc =[],strPlmn <*>","['0', '=hw_show_4g']"
122,12-18,07:39:50.984,1795,2748,D,HwAmbientLuxFilterAlgo,earliestValidTime + POWER_ON_BRIGHTENING_LIGHT_DEBOUNCE,20dde6b6,earliestValidTime + <*>,['POWER_ON_BRIGHTENING_LIGHT_DEBOUNCE']
123,12-18,12:39:36.110,1795,17831,D,StubTelephonyRegistry,LISTEN_CELL_LOCATION uid:10028,49908fb9,LISTEN_CELL_LOCATION uid:<*>,['10028']
124,12-17,21:58:37.941,2883,2996,I,HwSystemManager,TafficState:default sub id = 0slotIndex = 0 subscriptionId = 0,7133a5f1,TafficState:default sub id = 0slotIndex = <*> subscriptionId = <*>,"['0', '0']"
125,12-17,22:50:37.561,633,31867,I,SDK     ,<2016-12-17 22:50:37> [NOTICE] SDK: UE-SeC 2016-12-17 22:50:37:561 Level[NOTICE] magic[3368294688 452]:l4vpn : l4vpn status is 1,d35efea9,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 22', '50:37', '', '2016-12-17 22', '50', '37:561', '3368294688', '452]:l4vpn', ':', 'l4vpn status is 1']"
126,12-18,17:41:34.310,2852,2852,I,PhoneStatusBar,addNotification key=0|com.sankuai.meituan|2147483647|null|10146,7fdc600b,addNotification key=<*>|<*>|<*>|null|<*>,"['0', 'com.sankuai.meituan|2147483647', '10146']"
127,12-17,23:10:25.760,2852,2852,I,PhoneStatusBar,setSystemUiVisibility vis=8608 mask=ffffffff oldVal=8708 newVal=8608 diff=100,bd51c47c,setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*>,"['8608', 'ffffffff', '8708', '8608', '100']"
128,12-17,21:21:49.734,7194,7208,W,PushLog2824,at android.os.Handler.handleCallback(Handler.java:755),d7497a9b,at <*>,['android.os.Handler.handleCallback(Handler.java:755)']
129,12-17,19:31:40.252,1795,1795,D,HwConnectivityService,pluggedStatus: 0,dede275d,<*> <*>,['pluggedStatus: 0']
130,12-18,14:11:15.165,5157,5157,I,chromium,"[INFO:CONSOLE(1)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (1)",e33b2d0c,"[INFO:CONSOLE(<*>)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (<*>)","['1', '1']"
131,12-17,20:19:34.288,606,2379,E,libteec ,receive data len = 128,c7d11cb0,<*> <*> <*> = <*>,"['receive', 'data len', '128']"
132,12-18,08:20:03.741,2852,3556,D,NetworkController.MobileSignalController(0),mSimSubId:0 onDataActivity: direction=3,3769b1e7,mSimSubId:<*> onDataActivity: direction=<*>,"['0', '3']"
133,12-18,17:30:08.371,3626,3626,I,iMonitor,send: 903001012,dede275d,<*> <*>,['send: 903001012']
134,12-17,20:24:18.334,2852,2852,I,HwPhoneStatusBar,updateNotificationShade,06327cf8,updateNotificationShade,[]
135,12-18,14:12:51.025,5157,5157,I,chromium,"[INFO:CONSOLE(1)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (1)",e33b2d0c,"[INFO:CONSOLE(<*>)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (<*>)","['1', '1']"
136,12-18,10:39:37.541,1046,1125,D,audio_hw_primary,"check_usecases_codec_backend:becf: (40) check_usecases curr device: speaker, usecase device: backends match 0",d301ec50,"check_usecases_codec_backend:<*>: (<*>) check_usecases curr device: speaker, usecase device: backends match <*>","['becf', '40', '0']"
137,12-17,19:32:30.174,1795,1795,I,NotificationManager,"cancelNotificationLocked,remove =com.android.incallui",22464425,<*> =<*>,"['cancelNotificationLocked,remove', 'com.android.incallui']"
138,12-18,18:16:03.391,31949,31967,I,eSpaceService,WatchThread{4786} TcpCirChannel.shutdown(TcpCirChannel.java:257) Login_By_Step-> shut down now connect,4d74b8f7,<*> TcpCirChannel.shutdown(TcpCirChannel.java:<*>) Login_By_Step-> shut down now connect,"['WatchThread{4786}', '257']"
139,12-18,07:42:28.926,835,835,I,fingerprintd,"FingerprintDaemonProxyEx::onTransact, code:1",fb02dfe7,"FingerprintDaemonProxyEx::onTransact, code:<*>",['1']
140,12-18,15:33:36.269,2852,2852,I,TintImageView,"onTouchEvent: code=4, action=0, event=MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=110.0, y[0]=119.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=140416121, downTime=140416121, deviceId=10, source=0x1002 }",27c33194,"onTouchEvent: code=<*>, action=<*>, event=MotionEvent { action=ACTION_DOWN, actionButton=<*>, id[<*>]=<*>, x[<*>]=<*>.<*>, y[<*>]=<*>.<*>, toolType[<*>]=TOOL_TYPE_FINGER, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }","['4', '0', '0', '0', '0', '0', '110.0', '0', '119.0', '0', '0', '0', '0x0', '0x0', '1', '0', '140416121', '140416121', '10', '0x1002']"
141,12-17,20:55:06.374,633,31870,I,SDK     ,<2016-12-17 20:55:06> [WARN] SDK: UE-SeC 2016-12-17 20:55:6:374 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[145] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 20', '55:06', '[WARN]', '', '2016-12-17 20', '55', '6:374 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[145] from the Socket-table Failed!']"
142,12-18,08:23:06.466,1795,1806,I,WindowManger_keyguard,**** SHOWN CALLED ****,e18c02f4,**** SHOWN CALLED ****,[]
143,12-18,19:16:30.285,3168,3369,E,CHR_CenumENCSubEventId,"set ordinal Value failed! name is not in the enum map, name = ChrVolteStatisticInfo",37194169,"set ordinal Value failed! name is not in the enum map, name = ChrVolteStatisticInfo",[]
144,12-17,21:57:58.267,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
145,12-18,14:10:56.831,5157,5157,W,cr_BindingManager,Cannot call determinedVisibility() - never saw a connection for the pid: 5157,7c5af11b,Cannot call determinedVisibility() - never saw a connection for the pid: <*>,['5157']
146,12-18,15:36:16.558,1795,1809,I,MultiTaskManagerService,"onProcessDied pid = 11170, uid = 1000",c285a0cd,"<*> <*> = <*>, <*> = <*>","['onProcessDied pid', '11170', 'uid', '1000']"
147,12-18,13:06:02.011,1795,6986,I,AlarmManager,set(PendingIntent{a0e9c68: PendingIntentRecord{cbbe7d5 android broadcastIntent}}) : type=0 triggerAtTime=1482037592010 win=0 tElapsed=506130736 maxElapsed=506130736 interval=0 flags=0x9,427dd9c6,set(PendingIntent{<*>: PendingIntentRecord{<*> android broadcastIntent}}) : type=<*> triggerAtTime=<*> win=<*> tElapsed=<*> maxElapsed=<*> interval=<*> flags=<*>,"['a0e9c68', 'cbbe7d5', '0', '1482037592010', '0', '506130736', '506130736', '0', '0x9']"
148,12-17,21:02:49.274,633,31867,I,SDK     ,"<2016-12-17 21:02:49> [NOTICE] SDK: UE-SeC 2016-12-17 21:2:49:273 Level[NOTICE] magic[3368294688 1013]:s(0, 0),r(0, 0)in 20s;vsock(147293B, 11657B, 0, 0), sock(918, 966, 0, 0), times(37, 0, 213, 62), delay(0, 0)ms, m(0, 6144)KB, p:42129, s:42129, t(164, 1, 35143B, 55282B), u(0, 0, 191092B, 51748B), c(2401, 2549, 0, 0), e(74028, 1774)/(1450, 1774), k:79, d(640, 728), de(0), s(online, 2, 1), SSL(0), UDP(0), r_d(0), s_d(0), c_d(0), dur(1473 m), vs(0, 0, 0), sysFM(0 KB), ls(1925, 1925),bypass[0]:[0]",3a9fdcf1,"<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*>]:s(<*>, <*>),r(<*>, <*>)in 20s;vsock(<*>, <*>, <*>, <*>), sock(<*>, <*>, <*>, <*>), times(<*>, <*>, <*>, <*>), delay(<*>, <*>)ms, m(<*>, <*>)KB, p:<*>, s:<*>, t(<*>, <*>, <*>, <*>), u(<*>, <*>, <*>, <*>), c(<*>, <*>, <*>, <*>), e(<*>, <*>)/(<*>, <*>), k:<*>, d(<*>, <*>), de(<*>), s(online, <*>, <*>), SSL(<*>), UDP(<*>), r_d(<*>), s_d(<*>), c_d(<*>), dur(<*> m), vs(<*>, <*>, <*>), sysFM(<*> KB), ls(<*>, <*>),bypass[<*>]:[<*>]","['', '<2016-12-17 21', '02:49', '', '2016-12-17 21', '2', '49:273', '3368294688 1013', '0', '0', '0', '0', '147293B', '11657B', '0', '0', '918', '966', '0', '0', '37', '0', '213', '62', '0', '0', '0', '6144', '42129', '42129', '164', '1', '35143B', '55282B', '0', '0', '191092B', '51748B', '2401', '2549', '0', '0', '74028', '1774', '1450', '1774', '79', '640', '728', '0', '2', '1', '0', '0', '0', '0', '0', '1473', '0', '0', '0', '0', '1925', '1925', '0', '0']"
149,12-17,22:05:42.542,1795,1795,I,Sensor  ,turn off notificationLight due to incall or screenon,8dcf4814,turn off notificationLight due to incall or screenon,[]
150,12-18,19:46:02.491,2852,2852,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,d6169692,updateDimmedActivatedHideSensitive <*>,['overlap:false']
151,12-17,23:29:03.088,1795,15982,I,ActivityManager_broadcast,Enqueueing ordered broadcast[background] BroadcastRecord{94d60e0 u0 com.tencent.mm.plugin.openapi.Intent.ACTION_HANDLE_APP_REGISTER}: prev had 0,ac9ac602,Enqueueing ordered <*> BroadcastRecord{<*> <*> <*> prev had <*>,"['broadcast[background]', '94d60e0', 'u0 com.tencent.mm.plugin.openapi.Intent.ACTION_HANDLE_APP_REGISTER}:', '0']"
152,12-18,15:28:36.217,5994,5994,D,wpa_supplicant,WPS: attr type=0x1008 len=2,5c5162a9,WPS: attr type=<*> len=<*>,"['0x1008', '2']"
153,12-18,14:12:51.263,5157,5157,D,test    ,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",ff2248b9,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",[]
154,12-17,20:28:02.045,633,31870,I,SDK     ,<2016-12-17 20:28:02> [WARN] SDK: UE-SeC 2016-12-17 20:28:2:45 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[81] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 20', '28:02', '[WARN]', '', '2016-12-17 20', '28', '2:45 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[81] from the Socket-table Failed!']"
155,12-17,23:34:38.644,1795,2748,D,HwAmbientLuxFilterAlgo,earliestValidTime + POWER_ON_BRIGHTENING_LIGHT_DEBOUNCE,20dde6b6,earliestValidTime + <*>,['POWER_ON_BRIGHTENING_LIGHT_DEBOUNCE']
156,12-17,21:11:38.993,1795,3111,W,ActivityManager,getTasks: caller 10140 does not hold REAL_GET_TASKS; limiting output,5881aa26,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['getTasks:', '10140']"
157,12-18,10:51:55.597,1795,2326,I,PowerManager_screenOn,"PowerManagerNotifier onUserActivity: event=2, uid=1000",c0440256,"PowerManagerNotifier onUserActivity: event=<*>, uid=<*>","['2', '1000']"
158,12-18,17:44:10.863,2852,2914,I,SimCardMethod,isCardAbsent slot:0 slotState:5,6bf4888f,isCardAbsent slot:<*> slotState:<*>,"['0', '5']"
159,12-18,08:20:41.854,1795,11747,I,HwActivityManagerService,keyAppBroadcastQueueForIntent intent Intent { act=com.tencent.mm.plugin.report.service.KVCommCrossProcessReceiver flg=0x10 cmp=com.tencent.mm/.plugin.report.service.KVCommCrossProcessReceiver (has extras) } on bgkeyapp queue,be1ace41,keyAppBroadcastQueueForIntent intent Intent { act=<*> flg=<*> cmp=<*>/.<*> (has extras) } on bgkeyapp queue,"['com.tencent.mm.plugin.report.service.KVCommCrossProcessReceiver', '0x10', 'com.tencent.mm', 'plugin.report.service.KVCommCrossProcessReceiver']"
160,12-18,17:43:33.570,1795,1808,I,NotificationManager,enqueueNotificationInternal: pkg=com.sankuai.meituan id=2147483647 notification=Notification(pri=-2 contentView=null vibrate=null sound=null defaults=0x0 flags=0x62 color=0xff607d8b vis=PRIVATE),1b6baa91,enqueueNotificationInternal: pkg=<*> id=<*> <*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE),"['com.sankuai.meituan', '2147483647 notification=Notification(pri=-2', '0x0', '0x62', '0xff607d8b']"
161,12-17,19:57:33.305,1795,2671,V,HwWifiServiceFactory,get AllImpl object = com.android.server.wifi.HwWifiServiceFactoryImpl@c332618,4382623a,<*> <*> <*> = <*>@<*>,"['get', 'AllImpl object', 'com.android.server.wifi.HwWifiServiceFactoryImpl@c332618']"
162,12-17,23:00:02.997,3626,8518,I,iMonitor,create: 903001007,dede275d,<*> <*>,['create: 903001007']
163,12-18,14:14:15.190,3626,3729,I,NCCHR_LogDatabaseNc,msg = 1 received,af1a6af9,msg = <*> received,['1']
164,12-18,07:42:27.203,2852,2852,D,HwCustMobileSignalControllerImpl,"sub =0,strMccMnc =null,hashMccMnc =[],strPlmn =hw_show_lte",a20cc1e2,"sub =<*>,strMccMnc =null,hashMccMnc =[],strPlmn <*>","['0', '=hw_show_lte']"
