LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,ParameterList
97,Jul,5,19:00:41,authorMacBook-Pro,AddressBookSourceSync,36290,,-[ABAddressBook save] failed. (<ABAddressBook: 0x7fe2ea565040>),84296ac1,-[ABAddressBook save] failed. (<ABAddressBook: <*>,['0x7fe2ea565040>)']
98,Jul,1,13:41:49,calvisitor-10-105-160-95,imagent,355,,<IMMacNotificationCenterManager: 0x7fdcc9d16380>:   DND Enabled: YES,90685372,<IMMacNotificationCenterManager: <*> <*> <*> <*>,"['0x7fdcc9d16380>:', '  DND Enabled: YES']"
99,Jul,5,17:27:09,authorMacBook-Pro,locationd,82,,Location icon should now be in state 'Active',3813df52,Location icon should now be in state <*>,"[""'Active'""]"
100,Jul,4,12:35:22,calvisitor-10-105-162-105,sandboxd,129,[34890],com.apple.Addres(34890) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(34890)']
101,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,ARPT: 720725.770155: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],['720725.770155:']
102,Jul,8,07:31:20,calvisitor-10-105-162-124,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c911454f151fbb has no prefix,df7d7c2a,in6_unlink_ifa: IPv6 address <*> has no prefix,['0x77c911454f151fbb']
103,Jul,3,14:21:26,calvisitor-10-105-160-237,kernel,0,,ARPT: 682347.026431: wl0: setup_keepalive: Local IP: 10.105.160.237,703d433b,ARPT: <*> wl0: <*> <*> <*> <*>,"['682347.026431:', 'setup_keepalive:', 'Local IP: 10.105.160.237']"
104,Jul,4,12:48:36,calvisitor-10-105-162-105,Mail,11203,,tcp_connection_destination_perform_socket_connect 42489 connectx to 123.125.50.30:585@0 failed: [50] Network is down,c405e5b2,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: <*> Network is <*>,"['42489', '123.125.50.30:585@0', '[50]', 'down']"
105,Jul,3,05:30:59,authorMacBook-Pro,kernel,0,,AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,[]
106,Jul,1,09:28:40,calvisitor-10-105-160-95,Mail,11203,,tcp_connection_destination_perform_socket_connect 35677 connectx to 74.125.135.108:143@0 failed: [50] Network is down,c405e5b2,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: <*> Network is <*>,"['35677', '74.125.135.108:143@0', '[50]', 'down']"
107,Jul,5,00:20:13,authorMacBook-Pro,com.apple.WebKit.WebContent,35435,,[00:20:13.987] (Fig) signalled err=-1001,a2f00a21,<*> (Fig) signalled <*>,"['[00:20:13.987]', 'err=-1001']"
108,Jul,3,12:42:34,calvisitor-10-105-160-237,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,c86dfdd9,Bluetooth -- LE is supported - Disable LE meta event,[]
109,Jul,7,06:49:18,calvisitor-10-105-162-178,corecaptured,37783,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
110,Jul,6,12:03:05,authorMacBook-Pro,corecaptured,36918,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,2fe4ad5c,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,[]
111,Jul,1,09:34:43,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! NeteaseMusic.17988 tc7549 103.251.128.144:80,8b905e1d,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*> <*> <*>,"['NeteaseMusic.17988', 'tc7549 103.251.128.144:80']"
112,Jul,4,16:18:42,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,13635c18,<*> - <*> = <*>,"['AppleCamIn::systemWakeCall', 'messageType', '0xE0000340']"
113,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02490019': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x02490019':""]"
114,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x029a0010': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x029a0010':""]"
115,Jul,4,12:06:19,calvisitor-10-105-162-105,kernel,0,,ARPT: 700985.138442: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,883aa790,ARPT: <*> AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,['700985.138442:']
116,Jul,7,00:52:53,calvisitor-10-105-162-178,kernel,0,,ARPT: 761628.061841: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],['761628.061841:']
117,Jul,3,19:12:46,calvisitor-10-105-162-32,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,31fcada6,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,[]
118,Jul,6,20:03:17,calvisitor-10-105-162-178,CrashReporterSupportHelper,252,,Internal name did not resolve to internal address!,49a3bab2,Internal name did not resolve to internal address!,[]
119,Jul,3,18:57:12,calvisitor-10-105-162-32,kernel,0,,ARPT: 683685.316346: framerdy 0x0 bmccmd 7 framecnt 1024,91ae3b89,ARPT: <*> framerdy 0x0 bmccmd <*> framecnt 1024,"['683685.316346:', '7']"
120,Jul,6,04:34:13,calvisitor-10-105-163-168,AddressBookSourceSync,36525,,Unrecognized attribute value: t:AbchPersonItemType,75353338,Unrecognized attribute value: t:AbchPersonItemType,[]
121,Jul,3,21:06:29,calvisitor-10-105-161-225,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,7562e40d,KeychainGetICDPStatus: keychain: -25300,[]
122,Jul,6,03:53:08,calvisitor-10-105-160-37,kernel,0,,[HID] [MT] AppleMultitouchDevice::stop entered,c33b47fd,[HID] [MT] <*> entered,['AppleMultitouchDevice::stop']
123,Jul,2,21:18:19,calvisitor-10-105-163-202,SpotlightNetHelper,352,,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data",37c8aee1,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data",[]
124,Jul,5,16:40:22,airbears2-10-142-108-38,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.36188,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",b9b132a2,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>","['com.apple.Safari.SearchHelper.xpc', 'com.apple.Safari.SearchHelper', 'com.apple.WebKit.WebContent.xpc']"
125,Jul,5,03:08:26,calvisitor-10-105-163-10,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '12']"
126,Jul,3,12:36:01,authorMacBook-Pro,kernel,0,,en0::IO80211Interface::postMessage bssid changed,b7a2d271,en0::IO80211Interface::postMessage bssid changed,[]
127,Jul,6,14:56:48,calvisitor-10-105-162-178,Mail,11203,,tcp_connection_destination_perform_socket_connect 45289 connectx to 123.125.50.30:993@0 failed: [50] Network is down,c405e5b2,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: <*> Network is <*>,"['45289', '123.125.50.30:993@0', '[50]', 'down']"
128,Jul,7,04:17:24,calvisitor-10-105-162-178,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:13,ecd68958,en0: <*> changed to <*>,"['BSSID', '5c:50:15:4c:18:13']"
129,Jul,7,10:54:43,calvisitor-10-105-162-178,GoogleSoftwareUpdateAgent,37924,,"2017-07-07 10:54:43.055 GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=ae6149abf25a03fa003cb9b9e17b887e1472250bb4146abcd82239263fddce74&cup2key=7:2418914887""",34e4e02b,<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: <*>,"['2017-07-07', '10:54:43.055 GoogleSoftwareUpdateAgent[37924/0x7000002a0000]', '""https://tools.google.com/service/update2?cup2hreq=ae6149abf25a03fa003cb9b9e17b887e1472250bb4146abcd82239263fddce74&cup2key=7:2418914887""']"
130,Jul,5,17:03:07,airbears2-10-142-108-38,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,92121a91,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,[]
131,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x029f0029': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x029f0029':""]"
132,Jul,1,14:52:03,calvisitor-10-105-160-95,DashboardClient,19779,,"CFPasteboardCopyDataReturn __CFPasteboardCopyData(CFPasteboardRef, CFIndex, CFIndex, CFStringRef, Boolean, Boolean) : Lock timeout",02855caa,"CFPasteboardCopyDataReturn __CFPasteboardCopyData(CFPasteboardRef, CFIndex, CFIndex, CFStringRef, Boolean, Boolean) : Lock timeout",[]
133,Jul,7,23:27:02,calvisitor-10-105-160-85,kernel,0,,AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,[]
134,Jul,1,19:43:51,calvisitor-10-105-163-202,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
135,Jul,7,02:42:59,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 5010 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
136,Jul,7,05:53:40,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 25803 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
137,Jul,5,10:47:23,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: status: off,7a123c93,KeychainGetICDPStatus: status: off,[]
138,Jul,2,18:40:21,calvisitor-10-105-163-202,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 5952 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
139,Jul,7,01:21:09,calvisitor-10-105-162-178,kernel,0,,ARPT: 761803.556454: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,55561498,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,"['761803.556454:', 'fe80:0:0:0:c6b3:1ff:fecd:467f']"
140,Jul,8,04:13:32,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 25960 failed: 3 - No network route,54c05f44,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,['25960']
141,Jul,5,16:05:44,calvisitor-10-105-162-107,kernel,0,,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,005b6de9,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,[]
142,Jul,6,18:37:52,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 66439 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
143,Jul,1,09:23:26,calvisitor-10-105-160-95,kernel,0,,en0: channel changed to 1,ecd68958,en0: <*> changed to <*>,"['channel', '1']"
144,Jul,7,18:10:00,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 443166 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
145,Jul,8,06:11:26,calvisitor-10-105-162-124,Safari,9852,,Could not signal service com.apple.WebKit.WebContent: 113: Could not find specified service,f9d3804e,Could not signal service <*>: 113: Could not find specified service,['com.apple.WebKit.WebContent']
146,Jul,6,09:32:39,calvisitor-10-105-163-253,kernel,0,,ARPT: 733390.643054: wl0: setup_keepalive: Local IP: 10.105.163.253,703d433b,ARPT: <*> wl0: <*> <*> <*> <*>,"['733390.643054:', 'setup_keepalive:', 'Local IP: 10.105.163.253']"
147,Jul,7,21:58:36,calvisitor-10-105-160-85,WindowServer,184,,CGXDisplayDidWakeNotification [783758942529860]: posting kCGSDisplayDidWake,9243e37f,CGXDisplayDidWakeNotification <*> posting kCGSDisplayDidWake,['[783758942529860]:']
148,Jul,1,20:17:08,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9950712080>.']
149,Jul,8,07:12:46,calvisitor-10-105-162-124,corecaptured,39203,,"CCFile::captureLog Received Capture notice id: 1499523165.515024, reason = RoamFail:sts:1_rsn:1",60a574ff,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499523165.515024,', 'RoamFail:sts:1_rsn:1']"
150,Jul,1,11:44:20,authorMacBook-Pro,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",7c9ca2b5,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",[]
151,Jul,1,09:59:41,calvisitor-10-105-160-95,corecaptured,31313,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-01_09,59,39.745538] - RoamFail:sts:1_rsn:1.xml",8dc94ec9,doSaveChannels@286: Will write to: <*> - <*>,"['/Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-01_09,59,39.745538]', 'RoamFail:sts:1_rsn:1.xml']"
152,Jul,3,19:27:49,calvisitor-10-105-162-32,kernel,0,,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,005b6de9,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,[]
153,Jul,3,13:31:32,calvisitor-10-105-160-237,kernel,0,,"ARPT: 681444.070697: wl0: wl_update_tcpkeep_seq: Original Seq: 2258980804, Ack: 3855634746, Win size: 4096",c24299f2,ARPT: <*> wl0: wl_update_tcpkeep_seq: Original Seq: <*> Ack: <*> Win size: <*>,"['681444.070697:', '2258980804,', '3855634746,', '4096']"
154,Jul,7,17:13:32,calvisitor-10-105-160-85,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
155,Jul,4,23:51:19,calvisitor-10-105-162-105,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
156,Jul,4,07:10:01,authorMacBook-Pro,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 21222 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
157,Jul,1,19:46:26,calvisitor-10-105-163-202,GoogleSoftwareUpdateAgent,31702,,2017-07-01 19:46:26.098 GoogleSoftwareUpdateAgent[31702/0x7fff79824000] [lvl=2] -[KSAgentApp setupLoggerOutput] Agent settings: <KSAgentSettings:0x10023e580 bundleID=com.google.Keystone.Agent lastCheck=2017-07-01 15:38:01 +0000 checkInterval=18000.000000 uiDisplayInterval=604800.000000 sleepInterval=1800.000000 jitterInterval=900 maxRunInterval=0.000000 isConsoleUser=1 ticketStorePath=/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore runMode=3 daemonUpdateEngineBrokerServiceName=com.google.Keystone.Daemon.UpdateEngine daemonAdministrationServiceName=com.google.Keystone.Daemon.Administration logEverything=0 logBufferSize=2048 alwaysPromptForUpdates=0 productIDToUpdate=(null) lastUIDisplayed=(null) alwaysShowStatusItem=0 updateCheckTag=(null) printResults=NO userInitiated=NO>,6e87a1d5,<*> <*> <*> [lvl=2] -[KSAgentApp setupLoggerOutput] Agent settings: <*> bundleID=<*> <*> <*> +0000 checkInterval=18000.000000 uiDisplayInterval=604800.000000 sleepInterval=1800.000000 jitterInterval=900 maxRunInterval=0.000000 isConsoleUser=1 ticketStorePath=/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore runMode=3 daemonUpdateEngineBrokerServiceName=<*> daemonAdministrationServiceName=<*> logEverything=0 logBufferSize=2048 alwaysPromptForUpdates=0 productIDToUpdate=(null) lastUIDisplayed=(null) alwaysShowStatusItem=0 updateCheckTag=(null) printResults=NO userInitiated=NO>,"['2017-07-01', '19:46:26.098 GoogleSoftwareUpdateAgent[31702/0x7fff79824000]', '<KSAgentSettings:0x10023e580', 'com.google.Keystone.Agent', 'lastCheck=2017-07-01 15:38:01', 'com.google.Keystone.Daemon.UpdateEngine', 'com.google.Keystone.Daemon.Administration']"
158,Jul,3,12:07:49,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[12:07:49.524] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,d8cfefd6,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,['[12:07:49.524]']
159,Jul,6,14:15:54,authorMacBook-Pro,com.apple.geod,30311,,"2017-07-06 14:15:54.217, 30311, 336691c0, [CountryConfiguration]: Could not determine current country code: Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe13542a9c0 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gspe1-ssl.ls.apple.com/pep/gcc, NSErrorFailingURLKey=https://gspe1-ssl.ls.apple.com/pep/gcc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gspe1-ssl.ls.apple.com/pep/gcc, NSErrorFailingURLKey=https://gspe1-ssl.ls.apple.com/pep/gcc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",e3c91e41,"<*> <*> 30311, <*> [CountryConfiguration]: Could not determine current country code: Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://<*>/pep/gcc, NSErrorFailingURLKey=https://<*>/pep/gcc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://<*>/pep/gcc, NSErrorFailingURLKey=https://<*>/pep/gcc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}","['2017-07-06 14:15:54.217,', '336691c0,', 'UserInfo={NSUnderlyingError=0x7fe13542a9c0', 'gspe1-ssl.ls.apple.com', 'gspe1-ssl.ls.apple.com', 'gspe1-ssl.ls.apple.com', 'gspe1-ssl.ls.apple.com']"
160,Jul,2,13:12:13,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Authenticated,832283b9,Captive: CNPluginHandler en0: <*>,['Authenticated']
