LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,ParameterList
232,444953,Interconnect-0N00,switch_module,fan,1144363129,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),45f1e193,Fan speeds ( 3534 <*> 3375 <*> <*> 3479 ),"['3534', '**** 3497']"
233,80237,gige3,gige,temperature,1077280198,1,normal,fea08751,normal,[]
234,370625,node-201,unix.hw,state_change.unavailable,1085734425,1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3098),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042alt0\\042', 'unavailable', '3098']"
235,236961,node-207,unix.hw,net.niff.up,1079015255,1,NIFF: node node-207 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-207', '5.5.224.0', 'alt0']"
236,50762,node-D0,clusterfilesystem,clusterfilesystem.no_server,1106264460,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage212,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage212']
237,396228,gige3,gige,temperature,1089323829,1,warning,7b83d3f0,warning,[]
238,258447,Interconnect-0N00,switch_module,fan,1133169264,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3391', '3479']"
239,289730,node-D6,clusterfilesystem,clusterfilesystem.not_served,1080841627,1,ClusterFileSystem: ServerFileSystem domain root20_tmp is no longer served by node node-211,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root20_tmp', 'node-211']"
240,377143,node-216,node,temperature,1086025885,1,ambient=26,92f0ab0d,ambient<*>,['26']
241,291630,Interconnect-1T01,switch_module,error,1081092667,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
242,262791,Interconnect-0N00,switch_module,fan,1133493672,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3391', '3479']"
243,415816,full,partition,status,1143071163,1,running,75101dcd,running,[]
244,402316,gige7,gige,temperature,1142638796,1,critical,7e85bcb6,critical,[]
245,20181,node-207,unix.hw,net.niff.up,1100785748,1,NIFF: node node-207 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-207', '5.5.224.0', 'alt0']"
246,252123,node-13,action,start,1118928934,1,boot  (command 3688),8d336518,boot (command <*>,['3688']
247,52104,gige6,gige,temperature,1106752416,1,normal,fea08751,normal,[]
248,103225,Interconnect-0N03,switch_module,error,1077737113,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
249,2554798,Interconnect-1N01,switch_module,error,1072687468,1,Link ok,641961b9,Link ok,[]
250,346088,node-247,node,temperature,1084426440,1,ambient=29,92f0ab0d,ambient<*>,['29']
251,143696,Interconnect-0N03,switch_module,error,1077816710,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
252,350203,node-201,unix.hw,state_change.unavailable,1084626663,1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3098),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042alt0\\042', 'unavailable', '3098']"
253,289028,3725,boot_cmd,success,1121066651,1,Command has completed successfully,b4e25afc,Command has completed successfully,[]
254,355385,node-116,node,temperature,1140956220,1,ambient=31,92f0ab0d,ambient<*>,['31']
255,379387,Interconnect-1N01,switch_module,error,1141783693,1,link errors remain current,551adf73,link errors remain current,[]
256,327129,node-124,node,status,1140098621,1,not responding,6edfd1c7,<*> responding,['not']
257,392493,node-229,node,status,1088022918,1,configured out,8cfafe98,configured out,[]
258,479361,gige7,gige,temperature,1145801895,1,warning,7b83d3f0,warning,[]
259,292610,Interconnect-1N00,switch_module,error,1134799628,1,link errors remain current,551adf73,link errors remain current,[]
260,292459,Interconnect-0N00,switch_module,fan,1121579336,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
261,416324,Interconnect-1N01,switch_module,error,1093123998,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
262,253653,node-D3,clusterfilesystem,clusterfilesystem.not_served,1079069127,1,ClusterFileSystem: ServerFileSystem domain root23_tmp is no longer served by node node-118,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root23_tmp', 'node-118']"
263,2586838,node-68,node,temperature,1074241530,1,ambient=29,92f0ab0d,ambient<*>,['29']
264,239719,Interconnect-1N00,switch_module,error,1079019726,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
265,24639,node-D4,clusterfilesystem,fdmn.full,1100818800,1,ServerFileSystem: ServerFileSystem domain root1_local is full,9cac1bf6,ServerFileSystem ServerFileSystem domain <*> is full,['root1_local']
266,293131,Interconnect-1N01,switch_module,error,1081302123,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
267,153312,gige6,gige,temperature,1113066879,1,normal,fea08751,normal,[]
268,298122,node-86,action,start,1081759717,1,wait  (command 2769),28889bc4,wait (command <*>,['2769']
269,60075,node-16,action,start,1076865645,1,boot  (command 2183),8d336518,boot (command <*>,['2183']
270,2583704,Interconnect-1N00,switch_module,error,1074229229,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
271,417450,node-97,node,temperature,1093561890,1,ambient=36,92f0ab0d,ambient<*>,['36']
272,2590452,Interconnect-1N01,switch_module,error,1074262393,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
273,40765,node-183,node,temperature,1104857850,1,ambient=29,92f0ab0d,ambient<*>,['29']
274,82122,Interconnect-1N01,switch_module,error,1077333525,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
275,107755,node-82,node,temperature,1128704940,1,ambient=31,92f0ab0d,ambient<*>,['31']
276,236908,node-204,unix.hw,net.niff.up,1079015240,1,NIFF: node node-204 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-204', '10.128.0.0', 'ee0']"
277,2279427,full,partition,status,1060773635,-1,running,75101dcd,running,[]
278,416167,gige7,gige,temperature,1093040118,1,warning,7b83d3f0,warning,[]
279,290603,gige7,gige,temperature,1080957222,1,warning,7b83d3f0,warning,[]
280,309963,node-179,node,temperature,1135802701,1,ambient=29,92f0ab0d,ambient<*>,['29']
281,18387,node-184,node,status,1100784181,1,configured out,8cfafe98,configured out,[]
282,69542,gige4,gige,temperature,1076992612,1,warning,7b83d3f0,warning,[]
283,169685,gige4,gige,temperature,1114115957,1,warning,7b83d3f0,warning,[]
284,172589,node-185,node,status,1077891560,0,not responding,6edfd1c7,<*> responding,['not']
285,445154,Interconnect-0N00,switch_module,fan,1144366462,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),45f1e193,Fan speeds ( 3534 <*> 3375 <*> <*> 3479 ),"['3534', '**** 3497']"
286,425343,Interconnect-1T00,switch_module,bcast-error,1143389527,1,Link error on broadcast tree Interconnect-1T00:00:0:0,fdd6a490,Link error on broadcast tree <*> 00 <*>,"['Interconnect-1T', '00:0:0']"
287,32714,node-120,node,temperature,1125453300,1,ambient=29,92f0ab0d,ambient<*>,['29']
288,30321,gige6,gige,temperature,1102197440,1,normal,fea08751,normal,[]
289,448825,node-183,node,status,1098394862,0,running,75101dcd,running,[]
290,275136,node-109,action,start,1133897271,1,wait  (command 4039),28889bc4,wait (command <*>,['4039']
291,53655,gige6,gige,temperature,1107181672,1,warning,7b83d3f0,warning,[]
292,68980,gige5,gige,temperature,1076889926,1,warning,7b83d3f0,warning,[]
293,43694,Interconnect-0N00,switch_module,fan,1125940497,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
294,268414,gige7,gige,temperature,1119353518,1,normal,fea08751,normal,[]
295,98176,gige7,gige,temperature,1110326042,1,warning,7b83d3f0,warning,[]
296,218058,gige7,gige,temperature,1117018814,1,warning,7b83d3f0,warning,[]
297,171501,node-215,action,start,1131216473,1,wait  (command 3940),28889bc4,wait (command <*>,['3940']
298,76345,node-D1,clusterfilesystem,clusterfilesystem.not_served,1077204952,1,ClusterFileSystem: ServerFileSystem domain root25_domain is no longer served by node node-56,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root25_domain', 'node-56']"
299,414782,node-61,node,status,1092325273,1,running,75101dcd,running,[]
300,93800,node-89,action,start,1077646653,1,boot  (command 2268),8d336518,boot (command <*>,['2268']
301,58906,Interconnect-1N01,switch_module,error,1076865333,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
302,2615525,Interconnect-1N01,switch_module,error,1074869940,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
303,183771,Interconnect-0N02,switch_module,error,1077902468,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
304,191266,node-84,node,status,1077907194,1,running,75101dcd,running,[]
305,117540,gige6,gige,temperature,1128925615,1,normal,fea08751,normal,[]
306,307150,node-109,unix.hw,net.niff.up,1082038363,1,NIFF: node node-109 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-109', '5.5.224.0', 'alt0']"
307,373466,Interconnect-1N01,switch_module,error,1085979564,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
308,72712,gige6,gige,temperature,1127103385,1,normal,fea08751,normal,[]
309,262560,Interconnect-1T01,switch_module,error,1133393017,1,link errors remain current,551adf73,link errors remain current,[]
310,443905,gige6,gige,temperature,1144217716,1,normal,fea08751,normal,[]
311,315833,Interconnect-1N00,switch_module,error,1082667405,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
312,184469,gige6,gige,temperature,1115154527,1,warning,7b83d3f0,warning,[]
313,293339,Interconnect-1N03,switch_module,error,1081322236,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
314,284529,gige5,gige,temperature,1120647914,1,warning,7b83d3f0,warning,[]
315,313733,node-237,action,start,1082051134,1,risBoot  (command 2849),4445e8e0,risBoot (command <*>,['2849']
316,77632,gige2,gige,temperature,1108796166,1,warning,7b83d3f0,warning,[]
317,153499,gige6,gige,temperature,1113147875,1,warning,7b83d3f0,warning,[]
318,381572,node-247,node,temperature,1086197670,1,ambient=30,92f0ab0d,ambient<*>,['30']
319,401131,node-33,node,status,1142533308,1,running,75101dcd,running,[]
320,2587917,node-90,unix.hw,net.niff.up,1074242205,1,NIFF: node node-90 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-90', '10.128.0.0', 'ee0']"
321,287822,node-34,action,start,1134671103,1,wait  (command 4056),28889bc4,wait (command <*>,['4056']
322,98007,gige7,gige,temperature,1110284641,1,critical,7e85bcb6,critical,[]
323,349,node-181,node,status,1123708339,1,configured out,8cfafe98,configured out,[]
324,207012,node-121,node,temperature,1116534118,1,ambient=29,92f0ab0d,ambient<*>,['29']
325,291852,Interconnect-0N00,switch_module,fan,1121527479,1,Fan speeds ( 3552 3534 3375 4141 3515 3479 ),45f1e193,Fan speeds ( 3534 <*> 3375 <*> <*> 3479 ),[]
326,304026,node-89,node,status,1082035677,1,configured out,8cfafe98,configured out,[]
327,410118,node-214,action,start,1091253067,1,wait  (command 3094),28889bc4,wait (command <*>,['3094']
328,2582417,Interconnect-0N00,switch_module,error,1074219037,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
329,76767,node-59,node,status,1077207138,1,running,75101dcd,running,[]
330,112728,node-237,unix.hw,net.niff.up,1111072207,1,NIFF: node node-237 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-237', '5.5.224.0', 'alt0']"
331,366294,node-248,node,status,1085078720,1,running,75101dcd,running,[]
332,85799,gige2,gige,temperature,1109392593,1,normal,fea08751,normal,[]
333,376105,node-111,unix.hw,net.niff.up,1086025626,1,NIFF: node node-111 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-111', '10.128.0.0', 'ee0']"
334,59618,node-47,action,start,1076865586,1,wait  (command 2185),28889bc4,wait (command <*>,['2185']
335,156763,gige7,gige,temperature,1077865709,1,warning,7b83d3f0,warning,[]
336,318251,Interconnect-0N01,switch_module,error,1083195514,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
337,368193,Interconnect-1T02,switch_module,error,1085379353,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
338,417520,gige7,gige,temperature,1093598429,1,normal,fea08751,normal,[]
339,31002,Interconnect-1T02,switch_module,error,1076247499,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
340,77020,Interconnect-1N00,switch_module,error,1077215226,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
341,316764,Interconnect-0N00,switch_module,error,1082923604,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
342,235892,node-D6,clusterfilesystem,clusterfilesystem.not_served,1132401637,1,ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-192,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['cluster_var_backup', 'node-192']"
343,191710,Interconnect-1N01,switch_module,error,1077932372,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
344,252764,node-203,node,status,1079068924,1,configured out,8cfafe98,configured out,[]
345,255613,Interconnect-0N00,switch_module,error,1079069862,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
346,2598710,node-27,node,temperature,1074296399,1,ambient=26,92f0ab0d,ambient<*>,['26']
347,2578208,node-110,unix.hw,net.niff.up,1074193300,1,NIFF: node node-110 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-110', '10.128.0.0', 'ee0']"
348,305884,Interconnect-1N01,switch_module,error,1082037177,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
349,156125,node-D7,clusterfilesystem,clusterfilesystem.not_served,1077864716,1,ClusterFileSystem: ServerFileSystem domain storage1114 is no longer served by node node-232,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['storage1114', 'node-232']"
350,96509,node-236,node,temperature,1110079320,1,ambient=29,92f0ab0d,ambient<*>,['29']
351,225791,gige6,gige,temperature,1117337120,1,normal,fea08751,normal,[]
352,90715,Interconnect-1T01,switch_module,error,1128088739,1,link errors remain current,551adf73,link errors remain current,[]
353,290031,Interconnect-1N01,switch_module,error,1080876310,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
354,2565062,Interconnect-1N01,switch_module,error,1073910505,1,Link in reset,db5aa7f9,Link in reset,[]
355,40582,Interconnect-0N00,switch_module,fan,1125914794,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
