LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,ParameterList
231,164489,Interconnect-0N00,switch_module,error,1077881237,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
232,39109,gige3,gige,temperature,1104428819,1,normal,fea08751,normal,[]
233,342028,node-241,node,temperature,1140333361,1,ambient=30,92f0ab0d,ambient<*>,['30']
234,235993,gige7,gige,temperature,1117902028,1,warning,7b83d3f0,warning,[]
235,178401,node-D4,clusterfilesystem,fdmn.full,1114552903,1,ServerFileSystem: ServerFileSystem domain root11_local is full,9cac1bf6,ServerFileSystem ServerFileSystem domain <*> is full,['root11_local']
236,262334,node-16,node,status,1079232461,1,running,75101dcd,running,[]
237,340005,node-43,node,status,1083317699,1,running,75101dcd,running,[]
238,2594444,full,partition,status,1074274651,1,running,75101dcd,running,[]
239,185623,node-114,node,temperature,1115417522,1,ambient=25,92f0ab0d,ambient<*>,['25']
240,399125,Interconnect-1N00,switch_module,error,1089893704,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
241,486423,gige4,gige,temperature,1146340762,1,warning,7b83d3f0,warning,[]
242,225942,full,partition,status,1132162711,1,running,75101dcd,running,[]
243,87730,Interconnect-1N01,switch_module,error,1077467926,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
244,291483,gige7,gige,temperature,1081079034,1,normal,fea08751,normal,[]
245,315075,node-137,node,temperature,1138047093,1,ambient=26,92f0ab0d,ambient<*>,['26']
246,245254,Interconnect-0N02,switch_module,error,1079048279,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
247,415762,gige7,gige,temperature,1092891012,1,warning,7b83d3f0,warning,[]
248,2583094,Interconnect-1N03,switch_module,error,1074225694,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
249,349942,node-235,node,temperature,1084604880,1,ambient=25,92f0ab0d,ambient<*>,['25']
250,137297,node-131,unix.hw,net.niff.up,1077809667,1,NIFF: node node-131 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-131', '10.128.0.0', 'ee0']"
251,289885,node-35,node,status,1134672205,1,running,75101dcd,running,[]
252,367978,gige7,gige,temperature,1085284987,1,warning,7b83d3f0,warning,[]
253,379922,node-154,node,status,1086028827,0,running,75101dcd,running,[]
254,46379,node-74,node,status,1106228851,1,configured out,8cfafe98,configured out,[]
255,322690,Interconnect-1N02,switch_module,error,1083197438,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
256,347838,gige3,gige,temperature,1140396917,1,warning,7b83d3f0,warning,[]
257,254513,node-255,unix.hw,net.niff.up,1118929905,1,NIFF: node node-255 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-255', '5.5.224.0', 'alt0']"
258,205136,node-225,node,temperature,1116531302,1,ambient=30,92f0ab0d,ambient<*>,['30']
259,2606625,Interconnect-1N01,switch_module,error,1074312992,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
260,344046,node-120,unix.hw,state_change.unavailable,1084267913,1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3880),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042alt0\\042', 'unavailable', '3880']"
261,262027,node-85,node,status,1079221101,1,not responding,6edfd1c7,<*> responding,['not']
262,162438,Interconnect-0N02,switch_module,error,1077877580,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
263,327156,node-120,unix.hw,net.niff.up,1083202765,1,NIFF: node node-120 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-120', '10.128.0.0', 'ee0']"
264,412019,gige7,gige,temperature,1092007779,1,normal,fea08751,normal,[]
265,184391,node-4,node,temperature,1115142930,1,ambient=30,92f0ab0d,ambient<*>,['30']
266,178879,node-246,node,status,1077897241,0,running,75101dcd,running,[]
267,2599697,node-39,node,temperature,1074297719,1,ambient=27,92f0ab0d,ambient<*>,['27']
268,229869,2532,boot_cmd,new,1078977798,1,Targeting domains:node-D0 and nodes:node-0,4ddd30d6,Targeting domains <*> and nodes <*>,"['node-D0', 'node-0']"
269,426025,gige6,gige,temperature,1143556511,1,normal,fea08751,normal,[]
270,30764,Interconnect-1N01,switch_module,error,1076202372,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
271,424794,node-33,node,status,1095339931,1,not responding,6edfd1c7,<*> responding,['not']
272,163671,Interconnect-1N03,switch_module,error,1114093924,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
273,88979,node-234,node,temperature,1127861250,1,ambient=31,92f0ab0d,ambient<*>,['31']
274,272946,Interconnect-1N01,switch_module,error,1079615409,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
275,96044,node-188,unix.hw,net.niff.up,1077647524,1,NIFF: node node-188 has detected an available network connection on network 5.5.226.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-188', '5.5.226.0', 'alt0']"
276,2606867,node-36,node,status,1074363210,1,configured out,8cfafe98,configured out,[]
277,203205,gige7,gige,temperature,1078166916,1,normal,fea08751,normal,[]
278,2563200,Interconnect-1N01,switch_module,error,1073628600,1,Link error,ec4e03ec,Link error,[]
279,31908,gige3,gige,temperature,1076382361,1,normal,fea08751,normal,[]
280,226953,gige7,gige,temperature,1078761564,1,normal,fea08751,normal,[]
281,243589,Interconnect-0N01,switch_module,error,1079046778,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
282,300538,Interconnect-1T03,switch_module,error,1081898768,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
283,52879,gige3,gige,temperature,1107014503,1,normal,fea08751,normal,[]
284,245597,node-201,action,start,1079048398,1,wait  (command 2586),28889bc4,wait (command <*>,['2586']
285,102172,Interconnect-1N01,switch_module,error,1077735781,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
286,139924,node-91,node,temperature,1077810562,1,ambient=25,92f0ab0d,ambient<*>,['25']
287,230832,gige6,gige,temperature,1117551021,1,warning,7b83d3f0,warning,[]
288,119915,Interconnect-1T01,switch_module,error,1129233350,1,link errors remain current,551adf73,link errors remain current,[]
289,284692,node-183,node,status,1120680817,1,configured out,8cfafe98,configured out,[]
290,173823,Interconnect-1N00,switch_module,error,1077892942,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
291,204082,node-D2,clusterfilesystem,clusterfilesystem.not_served,1116530498,1,ClusterFileSystem: ServerFileSystem domain root25_local is no longer served by node node-88,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root25_local', 'node-88']"
292,341959,gige7,gige,temperature,1083842258,1,warning,7b83d3f0,warning,[]
293,98961,gige4,gige,temperature,1128243761,1,normal,fea08751,normal,[]
294,243217,node-118,node,status,1079046490,1,not responding,6edfd1c7,<*> responding,['not']
295,143038,Interconnect-1N03,switch_module,error,1077816088,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
296,154256,gige4,gige,temperature,1130104988,1,normal,fea08751,normal,[]
297,2564196,gige5,gige,temperature,1073760565,1,warning,7b83d3f0,warning,[]
298,89169,Interconnect-1T01,switch_module,error,1127874338,1,link errors remain current,551adf73,link errors remain current,[]
299,154359,node-202,node,temperature,1113300423,1,ambient=28,92f0ab0d,ambient<*>,['28']
300,73437,gige3,gige,temperature,1127246427,1,warning,7b83d3f0,warning,[]
301,170183,node-213,node,status,1131215280,1,configured out,8cfafe98,configured out,[]
302,452381,gige7,gige,temperature,1098838493,1,critical,7e85bcb6,critical,[]
303,2585768,Interconnect-0N03,switch_module,error,1074235255,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
304,379963,node-195,node,status,1086028827,0,running,75101dcd,running,[]
305,307101,node-78,unix.hw,net.niff.up,1082038346,1,NIFF: node node-78 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-78', '10.128.0.0', 'ee0']"
306,392435,node-203,node,status,1088022908,1,configured out,8cfafe98,configured out,[]
307,165102,node-151,action,start,1114095938,1,boot  (command 3574),8d336518,boot (command <*>,['3574']
308,204623,node-116,node,status,1131527911,1,not responding,6edfd1c7,<*> responding,['not']
309,415575,gige6,gige,temperature,1092788715,1,warning,7b83d3f0,warning,[]
310,138724,node-84,unix.hw,net.niff.up,1077810163,1,NIFF: node node-84 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-84', '10.128.0.0', 'ee0']"
311,101119,node-146,node,status,1077723932,1,configured out,8cfafe98,configured out,[]
312,416378,gige3,gige,temperature,1143168541,1,normal,fea08751,normal,[]
313,292260,Interconnect-0N00,switch_module,fan,1121555331,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1517e6c6,Fan speeds ( <*> 3534 <*> **** <*> 3479 ),"['3552', '3375', '3515']"
314,74463,node-222,node,temperature,1077167370,1,ambient=32,92f0ab0d,ambient<*>,['32']
315,125503,node-248,unix.hw,state_change.unavailable,1077804192,1,Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-0134-0001-e000-002a-0000\042 is in the unavailable state (HWID=923),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042SCSI-WWID:01000010:6005-08b4-0001-0134-0001-e000-002a-0000\\042', 'unavailable', '923']"
316,2585088,Interconnect-1N02,switch_module,error,1074233337,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
317,169959,gige4,gige,temperature,1114208361,1,normal,fea08751,normal,[]
318,142247,Interconnect-0N02,switch_module,error,1077815673,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
319,305196,node-D7,domain,status,1082035980,1,inconsistent nodesets node-224 0x0123bffe <ok> node-255 0x1ffffbffe <ok> node-226 0x0123bffe <ok> node-225 0x0123bffe <ok> node-247 0x11ffbffe <ok>,da2a0a42,inconsistent nodesets node-224 0x0123bffe <ok> node-255 0x1ffffbffe <ok> node-226 0x0123bffe <ok> node-225 0x0123bffe <ok> node-247 0x11ffbffe <ok>,"['<ok>', '<ok>', '<ok>', '<ok>']"
320,59916,node-232,unix.hw,state_change.unavailable,1126891392,1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4057),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042alt0\\042', 'unavailable', '4057']"
321,100616,2279,boot_cmd,new,1077716236,1,Targeting domains:node-D6 and nodes:node-217,4ddd30d6,Targeting domains <*> and nodes <*>,"['node-D6', 'node-217']"
322,426448,Interconnect-0N00,switch_module,error,1095343778,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
323,46363,node-160,node,status,1126167000,0,active,c76a5e84,active,[]
324,206023,node-17,action,start,1131557640,1,boot  (command 3995),8d336518,boot (command <*>,['3995']
325,303719,Interconnect-1T01,switch_module,error,1082033362,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
326,333883,node-218,node,temperature,1140138840,1,ambient=36,92f0ab0d,ambient<*>,['36']
327,338378,Interconnect-0N03,switch_module,error,1083304190,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
328,160892,Interconnect-1N01,switch_module,error,1077875768,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
329,97303,node-241,node,temperature,1110150990,1,ambient=31,92f0ab0d,ambient<*>,['31']
330,90291,gige5,gige,temperature,1109562098,1,normal,fea08751,normal,[]
331,52896,gige3,gige,temperature,1107021703,1,warning,7b83d3f0,warning,[]
332,479574,node-228,unix.hw,net.niff.up,1145895251,1,NIFF: node node-228 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-228', '5.5.224.0', 'alt0']"
333,197156,Interconnect-0N01,switch_module,error,1131251149,1,link errors remain current,551adf73,link errors remain current,[]
334,2566670,Interconnect-1N01,switch_module,error,1073991003,1,Link in reset,db5aa7f9,Link in reset,[]
335,315124,node-2,node,temperature,1138054920,1,ambient=29,92f0ab0d,ambient<*>,['29']
336,435883,node-139,node,temperature,1096382070,1,ambient=36,92f0ab0d,ambient<*>,['36']
337,147648,Interconnect-1N03,switch_module,error,1129817662,1,link errors remain current,551adf73,link errors remain current,[]
338,348319,Interconnect-0N00,switch_module,fan,1140530671,1,Fan speeds ( 3552 3552 3391 **** 3515 3497 ),2fb141c5,Fan speeds ( 3552 3552 3391 <*> 3515 3497 ),['****']
339,332857,node-193,node,status,1140103088,1,running,75101dcd,running,[]
340,286643,Interconnect-1N01,switch_module,error,1080425881,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
341,223288,Interconnect-1N01,switch_module,error,1078494802,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
342,2580613,Interconnect-0N01,switch_module,error,1074217167,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
343,56425,node-226,action,start,1076857448,1,boot  (command 2173),8d336518,boot (command <*>,['2173']
344,199621,gige7,gige,temperature,1078110515,1,normal,fea08751,normal,[]
345,37691,node-51,node,temperature,1103814960,1,ambient=33,92f0ab0d,ambient<*>,['33']
346,166431,node-233,node,temperature,1130778361,1,ambient=31,92f0ab0d,ambient<*>,['31']
347,355102,node-238,node,temperature,1140888121,1,ambient=25,92f0ab0d,ambient<*>,['25']
348,158121,node-109,unix.hw,net.niff.up,1077874535,1,NIFF: node node-109 has detected an available network connection on network 10.96.0.0 via interface scip0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-109', '10.96.0.0', 'scip0']"
349,176180,node-201,unix.hw,net.niff.up,1077893911,1,NIFF: node node-201 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-201', '10.128.0.0', 'ee0']"
350,2595813,node-D0,clusterfilesystem,clusterfilesystem.no_server,1074288833,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage444,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage444']
351,449592,node-D2,clusterfilesystem,clusterfilesystem.not_served,1098449045,1,ClusterFileSystem: ServerFileSystem domain root27_domain is no longer served by node node-90,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root27_domain', 'node-90']"
